GEOID,NAME,LANDAREA,WATERAREA,NIGHTPOP,POPDEN,DAYPOP,PCTDAYPOP,WORKERS_WORKING,MALE,FEMALE,MEDAGE,MALE_0_TO_5,MALE_5_TO_10,MALE_10_TO_15,MALE_15_TO_18,MALE_18_TO_20,MALE_20,MALE_21,MALE_22_TO_25,MALE_25_TO_30,MALE_30_TO_35,MALE_35_TO_40,MALE_40_TO_45,MALE_45_TO_50,MALE_50_TO_55,MALE_55_TO_60,MALE_60_TO_62,MALE_62_TO_65,MALE_65_TO_67,MALE_67_TO_70,MALE_70_TO_75,MALE_75_TO_80,MALE_80_TO_85,MALE_85_PLUS,FEMALE_0_TO_5,FEMALE_5_TO_10,FEMALE_10_TO_15,FEMALE_15_TO_18,FEMALE_18_TO_20,FEMALE_20,FEMALE_21,FEMALE_22_TO_25,FEMALE_25_TO_30,FEMALE_30_TO_35,FEMALE_35_TO_40,FEMALE_40_TO_45,FEMALE_45_TO_50,FEMALE_50_TO_55,FEMALE_55_TO_60,FEMALE_60_TO_62,FEMALE_62_TO_65,FEMALE_65_TO_67,FEMALE_67_TO_70,FEMALE_70_TO_75,FEMALE_75_TO_80,FEMALE_80_TO_85,FEMALE_85_PLUS,PCTWHITE,PCTBLACK,PCTASIAN,PCTHISPAN,PCTMINOR,PCTNOHIGH,PCTUNIVDEG,PCTBADENG,PCTPUB2WRK,TIME2WORK,WORKERS_LIVE,HHMEDINC,MEDFAMINC,PERCAPINC,PCTPOPPOV,PCTFAMPOV,PCTUNEMP,PCTHUVAC,MEDVALHOME,PCTNOVEH,PCTNOHINS,PCTB2010,PCTB2000,PCTB1990,PCTB1980,PCTB1970,PCTB1960,PCTB1950,PCTB1940,PCTBPRE
48461,"Upton County, Texas",1241.3225852783874,0.17927071476779044,3191,2.5706452439068164,3832,0.5456357681902321,1845,1551,1640,40.8,12,132,160,20,55,1,0,65,26,108,145,163,70,112,51,76,49,23,84,93,58,36,12,94,90,155,88,20,0,0,82,118,41,82,141,135,78,94,81,36,70,76,33,19,32,75,0.46913193356314636,0.011908492635537449,0.011281729865246004,0.547477279849577,0.5308680664368537,0.20568335588633288,0.08705457825890843,NA,0,NA,1204,49167,69545,28892,0.1603896103896104,0.11316872427983539,0.03526645768025078,0.1919191919191919,109000,0.027941176470588237,0.1875601154216095,0.0718954248366013,0.0748663101604278,0.035650623885918005,0.1836007130124777,0.10576351752822341,0.0873440285204991,0.24183006535947713,0.10041592394533572,0.09863339275103981
48463,"Uvalde County, Texas",1551.9217587108512,6.711581289179718,24881,16.032380408576863,24882,0.5000100476257461,10049,12406,12475,34.5,841,892,1001,746,550,199,48,686,788,814,544,1027,672,549,647,258,294,231,258,552,251,272,286,973,930,819,393,341,86,136,679,766,960,753,746,606,702,740,292,305,286,362,529,269,321,481,0.5871548571198907,0.0034564527149230336,0.01708130702142197,0.7087737631124151,0.4128451428801093,0.22228648544438018,0.19786646102435576,NA,0,19.74730563984514,10048,53801,63946,26643,0.22174094127446897,0.20835574681728528,0.04276834585768624,0.16622090143635462,150800,0.056433408577878104,0.1866968698517298,0.11579990094105994,0.1183754333828628,0.13600792471520554,0.18543833580980684,0.1591877166914314,0.11649331352154532,0.060227835562159486,0.01733531451213472,0.09113422486379395
48465,"Val Verde County, Texas",3144.74969111826,87.91972202187809,47741,15.181176465279655,46274,0.4921980535021007,18800,24662,23079,32.3,1848,2122,1606,1145,734,383,164,1742,2080,1936,1823,1365,1283,1237,1156,572,495,315,428,912,649,347,320,1799,1823,1905,1040,654,145,446,1121,1548,1508,1254,1405,1236,1244,1466,332,477,378,492,1108,589,463,646,0.48974675855134997,0.014075951488238621,0.007980561781278147,0.8119017196958589,0.51025324144865,0.23248692540600055,0.22533030553261768,NA,5.920955247446588e-4,NA,20267,66100,73571,28707,0.1657428540376046,0.1373048479868529,0.056064441887226694,0.10159799048687937,164600,0.05936942296252231,0.174722259106803,0.10779755224199669,0.12767890545668323,0.1512479290257068,0.15696649029982362,0.19811875367430923,0.11394366949922506,0.07519640852974187,0.030837475281919727,0.03821281599059377
48467,"Van Zandt County, Texas",842.5721482107253,17.045763146392957,62649,74.35446345222846,54345,0.46451100056413147,18593,30643,32006,42,1772,2111,2020,1210,663,306,192,1143,1648,1867,1549,2193,1799,1939,2260,767,1399,618,1277,1679,1094,681,456,1780,1885,2171,1437,595,298,447,928,1549,1926,2048,1677,1824,2145,2140,1048,1162,674,1487,1782,1270,797,936,0.8429982920717011,0.023240594422895815,0.004804545962425577,0.1341920860668167,0.15700170792829893,0.13009544299741366,0.19750062942024674,NA,0.0013384392311410194,NA,26897,69475,83580,34236,0.1109746837488085,0.0827136975357955,0.03471295060080107,0.12434853105817859,222100,0.031743232519178204,0.18391953318933557,0.17538509053005444,0.1777400301123422,0.16870632745241865,0.12562251476662936,0.15280083388024554,0.09786511214917192,0.05165424854263985,0.019341389028297882,0.03088445353820021
48469,"Victoria County, Texas",882.0867061932333,6.747846708170076,91413,103.63266939426555,90714,0.49808100940552474,40388,45003,46410,36.7,3081,3006,3601,2036,1139,420,444,2225,2894,3085,3219,2662,2487,2334,2770,874,1667,876,1250,2168,1498,654,613,2906,3647,2711,1936,1201,184,503,2214,3016,3062,3020,2854,2701,2364,2980,1118,1427,1300,1546,2004,1602,928,1186,0.5661557984094167,0.05940074168881888,0.012689661207924474,0.48127728003675624,0.43384420159058334,0.15094998254625244,0.19895609966920993,NA,0.002336505464015382,21.85310483554952,41087,70896,84654,33635,0.16246083165137104,0.11159314462437181,0.043642611683848795,0.117170284440617,209900,0.06197102280877923,0.17222296010979768,0.1591904966946126,0.1124591575694638,0.12497150528102124,0.13786378257896204,0.15197183455332944,0.11116739697576049,0.11843671639522808,0.04543957853144551,0.03849953142017679
48471,"Walker County, Texas",784.2239485279468,17.274778879284383,80209,102.27818233625601,81661,0.5044850806202508,30250,47355,32854,37.6,1686,1690,1687,1209,1994,1109,896,3150,3653,3874,4674,3593,4034,3546,2989,844,1404,1065,1030,1268,985,461,514,1463,1811,1264,852,2735,1154,1511,2025,2062,1381,2119,1629,1504,1629,1660,862,1393,609,1041,1749,874,713,814,0.5818923063496615,0.20156092209103715,0.011295490530987794,0.21808026530688576,0.4181076936503385,0.15505901098697497,0.21570044281399958,NA,8.681158413778734e-4,NA,28798,52324,71362,25170,0.183625582648952,0.10845443481995848,0.0888212927756654,0.14369877892242372,226900,0.08125456432332706,0.15377823009114447,0.21140111246420695,0.12681433696475003,0.13277161570615148,0.2020537800743837,0.21508738439258795,0.06684659184412337,0.020834019023796203,0.006121844452489879,0.01806931507751045
48473,"Waller County, Texas",513.29655079483,4.566806101032128,61552,119.91508593753045,62857,0.5052447974021173,28429,30668,30884,31.3,2017,1897,2366,1244,1119,890,851,1894,1960,1790,2003,2902,1656,1467,1589,477,1099,399,916,969,583,359,221,1761,2124,1893,1308,2147,1362,1201,1940,1969,1772,1663,1816,1573,1462,1134,870,1193,603,691,1021,830,227,324,0.44617559136989865,0.23619053808162205,0.020129321549259165,0.33514751754613986,0.5538244086301014,0.15707130395632843,0.2790252687264337,NA,0.002691343459666716,32.16087281174811,27124,80397,89199,36272,0.14634832448398327,0.10210060017147757,0.06769612112279762,0.09845170803637257,318700,0.029113509977101732,0.20081846936446343,0.2953059719832883,0.17380191693290734,0.17168837552224134,0.1607766035881052,0.0757434259031703,0.06537232735315802,0.036962398623740476,0.009338903907594004,0.011010076185795036
48475,"Ward County, Texas",835.6027356111302,0.24100729424228992,11144,13.336480991591863,11045,0.4977691649015278,5021,5733,5411,34.5,436,417,476,329,135,33,84,141,459,393,606,308,253,414,366,106,116,78,116,189,115,121,42,409,467,445,276,40,55,73,91,542,344,280,435,229,297,221,139,219,50,150,222,223,154,50,0.6027458722182341,0.06586503948312994,0.008255563531945441,0.5620064608758076,0.39725412778176594,0.21859886693381236,0.1240845654276634,NA,0,21.790734508018215,5120,65952,76609,35097,0.14923747276688454,0.12836970474967907,0.029074074074074075,0.1504356243949661,150700,0.06472196900638104,0.1894612733538908,0.1415295256534366,0.040077444336882866,0.02265246853823814,0.14075508228460795,0.210648596321394,0.1701839303000968,0.1887705711519845,0.05517909002904162,0.030203291384317522
48477,"Washington County, Texas",604.1943877732252,17.55629408321583,36647,60.65432043330212,38161,0.5101192385841087,18194,18177,18470,40.9,967,1134,1241,852,730,356,396,695,1016,952,977,907,759,1120,858,654,782,562,854,923,590,371,481,819,1031,1144,569,851,243,239,545,995,987,983,965,842,1122,1121,512,819,659,872,1010,984,679,479,0.6682129505825852,0.14238546129287527,0.014435015144486588,0.184790023740006,0.33178704941741477,0.09849003422589088,0.3073485001006644,NA,0,23.056881333769205,16680,77825,96345,43255,0.13421755333196397,0.09179667840966281,0.029794520547945205,0.12249178097721347,288100,0.0676312899683483,0.14497819035902024,0.19805010769753997,0.17560367305294183,0.11444280693798889,0.13807958281373994,0.14686543475796396,0.06762271851264029,0.05413218455957374,0.03803423648112459,0.0671692551864868
48479,"Webb County, Texas",3361.498067172512,14.093570317700314,269294,80.11130591739824,268744,0.4994888836847955,114167,133726,135568,30,11062,12878,11603,7271,4808,2580,2557,5721,10108,9210,8902,7926,8089,7388,6313,2062,3062,1849,2519,3301,2068,1062,1387,10717,11060,12540,7058,4522,2337,2733,5582,9436,8611,8322,7929,8424,7860,6671,2361,3850,1749,3141,3977,2926,1893,1869,0.2068482773474344,0.004760596225686424,0.004972260800463434,0.9500025993895148,0.7931517226525656,0.29055845460733154,0.2137814799209153,NA,0.00720904486693341,NA,114717,63058,69513,24920,0.21307097733742966,0.18618119711202546,0.0548347952144771,0.07715251315550717,189900,0.06582035810403943,0.2732843366201235,0.1955520776628561,0.2370146071493377,0.19676555978951188,0.13502540373797858,0.08734803121030665,0.051952912357103975,0.043810107058610055,0.01905280348394121,0.033478497550353835
48481,"Wharton County, Texas",1086.143640047753,8.226328461753491,41794,38.47925675665007,40065,0.4894391575758316,16911,20854,20940,38.1,1395,1516,1686,1043,459,254,265,982,1246,1255,1128,1410,987,1213,1203,385,958,516,735,1042,465,365,346,1423,1293,1347,919,408,304,266,900,1220,1183,1172,1331,1314,1092,1410,530,708,431,757,1057,700,660,515,0.5744604488682586,0.11434655692204623,0.005000717806383692,0.4201560032540556,0.42553955113174136,0.14458183946733005,0.20732421160459502,NA,6.974248927038626e-4,NA,18640,66924,81119,34628,0.13608473338203067,0.10736089307517879,0.04862642871465811,0.10281745807690136,189900,0.07205789804908748,0.14163422242642615,0.12856416916040878,0.11269832307605443,0.11439218564733782,0.13737225453108237,0.18225961267009202,0.08909717124950596,0.11117384676189938,0.0478798486816103,0.07656258822200893
48483,"Wheeler County, Texas",914.5328986080244,0.9482329647859372,4862,5.316375176224129,4729,0.4930664164320717,2105,2501,2361,41.3,147,187,252,71,94,30,5,53,145,73,142,187,130,210,120,41,149,23,91,145,75,72,59,59,168,161,132,64,4,4,29,151,91,219,168,131,129,103,73,135,107,113,95,115,75,35,0.8081036610448376,0.014191690662278898,0.011517893870835048,0.25359934183463595,0.19189633895516245,0.1096413874191652,0.17019400352733685,NA,0,23.417602996254683,2238,60167,72500,31568,0.15400799495055753,0.1403631284916201,0.047619047619047616,0.2601688411358404,106100,0.05964730290456432,0.21244500314267756,0.11588641596316193,0.0318495778971604,0.056024558710667687,0.10744435917114352,0.2083653108211819,0.05065234075211052,0.0997697620874904,0.148119723714505,0.18188795088257867
48485,"Wichita County, Texas",627.5929483070964,5.268733677530553,129996,207.13425852004605,134888,0.5092342308331194,67110,67347,62649,35.3,4082,4229,4435,2556,3013,1080,1063,4188,5355,5055,4497,4342,3717,3434,3334,1611,2485,1554,1788,2344,1518,901,766,3789,4387,3760,2407,2147,783,1114,2661,4266,4257,4140,3637,3281,3232,3566,1384,2703,1599,1912,2684,1941,1528,1471,0.7091295116772823,0.10573402258531031,0.022893012092679774,0.20652943167482077,0.29087048832271767,0.1254418637754739,0.2506939337145026,NA,0.0025394580346523514,NA,62218,63524,83071,33751,0.16491183559558545,0.11715070643642073,0.033766630983330784,0.1207713004484305,153700,0.07103657914601057,0.15574819296506257,0.0580627802690583,0.09533632286995515,0.06893273542600897,0.1487354260089686,0.1684304932735426,0.14837668161434978,0.1631748878923767,0.05531838565022421,0.09363228699551569
48487,"Wilbarger County, Texas",970.9458511004684,7.028088547128403,12616,12.993515535084729,13129,0.5099630996309963,6025,6187,6429,40.5,341,354,306,428,67,57,27,308,676,306,369,364,253,525,314,80,242,220,328,214,246,120,42,531,254,294,200,355,19,63,258,300,281,419,624,285,345,457,194,221,230,317,234,260,180,108,0.6255548509828789,0.05865567533291059,0.030833861762840836,0.3024730500951173,0.3744451490171211,0.1854009595613434,0.1724925748229381,NA,0,14.016641452344931,5512,54102,77109,30649,0.17459664142245637,0.16139468008626887,0.0928988326848249,0.1825491873396065,89400,0.052323147760569275,0.08924503742271396,0.0446535500427716,0.04414029084687767,0.046877673224978614,0.12523524379811804,0.17211291702309667,0.1224978614200171,0.15893926432848587,0.09289991445680068,0.1926432848588537
48489,"Willacy County, Texas",590.6130484002242,194.1539053462796,20139,34.09846777776059,18749,0.4821281629294384,6655,10932,9207,34.3,570,569,748,408,397,303,131,644,991,985,941,724,777,493,383,264,279,133,367,301,207,200,117,583,673,731,474,254,62,232,299,586,561,545,614,505,464,439,264,279,176,257,511,380,178,140,0.3983812503103431,0.015244053825909926,0.001588956750583445,0.872784150156413,0.6016187496896569,0.28849245846412985,0.14049460225097618,NA,0,NA,8045,54180,60870,24476,0.23963560986253546,0.18858212447356107,0.07525784880426159,0.17342047930283225,73600,0.05693199789140749,0.23906469381142673,0.15076252723311548,0.1122730573710966,0.1382716049382716,0.170079883805374,0.11067538126361656,0.13681917211328976,0.08641975308641975,0.07044299201161947,0.024255628177196804
48491,"Williamson County, Texas",1115.8469112598204,16.03660210008695,672688,602.8497217781583,614854,0.4775409268202513,296701,335267,337421,37.3,20659,23936,24076,14576,7810,3624,3642,11693,21827,26728,28321,29864,24611,21799,17689,6846,9055,5181,7723,10661,7735,4251,2960,19822,22214,22944,13719,7308,3234,3401,11906,21852,26905,28330,27883,23464,20898,16842,7571,10731,6138,8996,13371,9183,5281,5428,0.596053445282211,0.06970393406750232,0.10019801155959375,0.2474460671217563,0.40394655471778895,0.05856711283407986,0.4842771825968515,NA,0.0026231542724977786,27.88109946396214,354535,111340,134158,53505,0.0643070869799088,0.04427326883073453,0.038647601229453425,0.039296538279953094,447000,0.030052749848408587,0.09835634057700074,0.3942370661427636,0.24898341481244574,0.15234309559708198,0.11089535645207962,0.05675743592086627,0.012537883979835823,0.006484062076422838,0.004915398790758594,0.012846286227745541
48493,"Wilson County, Texas",803.7351342940585,4.6756216631119525,52781,65.66964382658091,43199,0.4500833506980621,14302,26584,26197,40.7,1427,1780,1917,1160,657,343,171,972,1357,1515,1863,1730,1878,1809,1612,886,1138,622,863,1268,878,538,200,1388,1832,1815,1076,561,151,429,784,1279,1537,1992,1631,1633,1811,1897,684,1027,696,823,1309,908,592,342,0.6783691100964362,0.019723006384873346,0.006365927132869782,0.3993293041056441,0.3216308899035638,0.10163004570736274,0.25887989426730545,NA,0.001339809077206498,NA,23884,94565,108511,40323,0.11306662581151732,0.07639424763240968,0.035407383831954166,0.06647843942505134,321300,0.03222436073687105,0.10977293648358392,0.2537987679671458,0.24004106776180698,0.24004106776180698,0.09604722792607803,0.06617043121149897,0.044661190965092405,0.01771047227926078,0.018788501026694045,0.022741273100616015
48495,"Winkler County, Texas",841.2688263420525,0.0076594949474669384,7454,8.860425783766376,9066,0.5487893462469734,5124,3931,3523,35.1,271,248,331,372,40,20,99,120,327,271,252,400,145,138,276,78,113,99,44,132,96,59,0,250,275,299,134,121,5,68,133,178,155,333,244,234,196,148,176,71,82,132,110,99,31,49,0.5061711832573115,0.039441910383686614,0.005500402468473303,0.6247652267239067,0.4938288167426885,0.27292202227934875,0.1062553556126821,NA,0,28.615892139988524,3512,86900,101583,35418,0.1622134816221348,0.08646080760095012,0.035959374142190505,0.14409668422683608,148200,0.031136857349746562,0.1897463718974637,0.10226216299969011,0.027889680818097305,0.04958165478772854,0.07809110629067245,0.19770684846606756,0.28633405639913234,0.15308335915711188,0.10226216299969011,0.0027889680818097306
48497,"Wise County, Texas",904.45404920795,18.10165375283592,75005,82.92848051892022,67690,0.4743684081432426,27771,37887,37118,39.5,2254,2886,2609,1792,878,651,314,1169,2144,2501,2454,2657,2299,2495,2543,1180,1515,810,1254,1458,1173,478,373,2109,2509,2656,1590,796,373,400,1164,2102,2358,2216,2797,2262,2493,2411,1204,1566,937,1210,1569,951,668,777,0.801639890673955,0.016972201853209787,0.007452836477568162,0.21134591027264849,0.19836010932604498,0.13031167043555206,0.22151214236554911,NA,6.270307245055007e-4,NA,35086,93421,105746,38827,0.08890097932535365,0.058679451769242795,0.05308423086083252,0.08699600435888122,304900,0.025900139248060474,0.14934159775886102,0.23516164184525973,0.18815837268434435,0.17947693425354158,0.1432255721031602,0.09981837994914639,0.04656738103886669,0.06037050490374137,0.023065746458409007,0.024155466763530694
48499,"Wood County, Texas",645.2435432133276,50.47526320585269,46961,72.78027109908477,43740,0.4822438561868116,13852,23522,23439,48.5,1026,1269,1332,805,482,191,498,786,1255,1186,1042,1443,1145,1524,1537,974,881,721,1326,1676,1196,712,515,979,1159,1346,836,542,221,302,609,938,1172,1061,1302,1173,1312,1751,683,1245,1064,961,1762,1474,685,862,0.8194246289474244,0.03815932369412917,0.005451331956304167,0.11569174421328336,0.1805753710525756,0.12172479611313552,0.21539707328359073,NA,0.0023428805716628593,NA,17073,60300,81250,35775,0.12503334222459322,0.08901910419007866,0.06263406263406264,0.16598177595140254,216500,0.051038988860325624,0.1709226060341058,0.14047704127211005,0.16227443273182063,0.2063158835090227,0.1549044130784349,0.13386635697695193,0.09071824191531178,0.03823476862604967,0.037118098981597285,0.03609076290870109
48501,"Yoakum County, Texas",799.7150863247243,0.013254501565258217,7571,9.467121640526106,7774,0.5066145324209841,3148,4019,3552,32.3,551,390,317,160,213,76,8,139,201,226,131,180,269,265,249,45,162,104,24,123,107,72,7,217,264,379,204,80,196,0,32,241,233,167,135,309,236,149,105,71,79,83,106,98,79,89,0.4523840972130498,0.0014529124290054154,0.009377889314489499,0.6559239202218994,0.5476159027869503,0.2510932105868815,0.20092059838895282,NA,0,NA,2945,84925,86944,36271,0.16780045351473924,0.12729912875121008,0.06862745098039216,0.13738441215323646,182600,0.03713629402756508,0.22529011604641858,0.06340819022457067,0.1165785997357992,0.15158520475561427,0.09445178335535007,0.22721268163804492,0.0881770145310436,0.17668428005284015,0.0416116248348745,0.040290620871862616
48503,"Young County, Texas",914.4983521159171,16.359870779324073,18029,19.71463366586224,18073,0.5006093845216332,8762,9403,8626,41.6,586,576,705,572,212,174,45,204,696,401,609,495,666,420,678,225,316,169,490,508,316,112,228,378,546,626,157,256,8,38,398,447,511,455,569,626,529,462,363,253,254,256,678,329,280,207,0.816240501414388,0.007876199456431305,0.010760441510899107,0.20478118586721394,0.18375949858561202,0.11491871214536181,0.23987886515779408,NA,0.0020646937370956643,NA,8718,68010,86284,37501,0.16502615445188143,0.13346693386773548,0.035389503670428396,0.10555880631948508,175800,0.06842862750228967,0.18637871885720714,0.09596255119953188,0.06963136337039204,0.08730251609128145,0.1783499122293739,0.17390286717378584,0.12170860152135751,0.15201872440023406,0.037214745465184315,0.08390871854885898
48505,"Zapata County, Texas",998.4123640727292,59.603040631848486,13841,13.86300941180227,13529,0.49430032882718306,4526,6853,6988,32.3,510,628,731,407,256,48,109,272,528,425,478,333,364,314,385,79,102,113,202,154,125,72,218,514,529,686,374,136,117,174,260,403,426,508,371,398,400,350,63,213,131,235,227,195,161,117,0.21125641210895166,0.0014449822989668377,0.006068925655660718,0.9391662452134961,0.7887435878910484,0.3414091470951792,0.15179233621755253,NA,0,23.63327289211242,4838,39239,41504,18613,0.38393253439857966,0.35675182481751827,0.07349329302852825,0.2701838529176659,97100,0.0882803943044907,0.27568959176167707,0.09944044764188649,0.163709032773781,0.28457234212629895,0.17314148681055155,0.11622701838529177,0.06906474820143885,0.08169464428457235,0,0.012150279776179057
